index,account_id,district_id,frequency,parseddate,year,month,day
435,A00003099,70,Monthly Issuance,2013-05-20,2013,5,20
436,A00011111,1,Monthly Issuance,2013-05-20,2013,5,20
437,A00009591,74,Monthly Issuance,2013-05-20,2013,5,20
438,A00009828,11,Monthly Issuance,2013-05-20,2013,5,20
439,A00005385,44,Weekly Issuance,2013-05-21,2013,5,21
440,A00000023,30,Monthly Issuance,2013-05-22,2013,5,22
441,A00002645,54,Monthly Issuance,2013-05-22,2013,5,22
442,A00002991,19,Monthly Issuance,2013-05-22,2013,5,22
443,A00003469,76,Monthly Issuance,2013-05-22,2013,5,22
444,A00001851,55,Monthly Issuance,2013-05-23,2013,5,23
445,A00003844,67,Monthly Issuance,2013-05-23,2013,5,23
446,A00001442,23,Monthly Issuance,2013-05-23,2013,5,23
447,A00003064,40,Monthly Issuance,2013-05-23,2013,5,23
448,A00003558,4,Monthly Issuance,2013-05-23,2013,5,23
449,A00001534,1,Monthly Issuance,2013-05-24,2013,5,24
450,A00000334,1,Monthly Issuance,2013-05-24,2013,5,24
451,A00001786,1,Monthly Issuance,2013-05-25,2013,5,25
452,A00001272,40,Weekly Issuance,2013-05-25,2013,5,25
453,A00002436,67,Monthly Issuance,2013-05-25,2013,5,25
454,A00003796,53,Monthly Issuance,2013-05-25,2013,5,25
455,A00000119,27,Monthly Issuance,2013-05-25,2013,5,25
456,A00003063,72,Monthly Issuance,2013-05-26,2013,5,26
457,A00000018,43,Weekly Issuance,2013-05-26,2013,5,26
458,A00011320,44,Monthly Issuance,2013-05-26,2013,5,26
459,A00003888,39,Monthly Issuance,2013-05-27,2013,5,27
460,A00001584,30,Monthly Issuance,2013-05-27,2013,5,27
461,A00005546,43,Monthly Issuance,2013-05-28,2013,5,28
462,A00002029,55,Monthly Issuance,2013-05-29,2013,5,29
463,A00010911,1,Weekly Issuance,2013-05-29,2013,5,29
464,A00002467,33,Monthly Issuance,2013-05-29,2013,5,29
465,A00002962,1,Monthly Issuance,2013-05-30,2013,5,30
466,A00000165,25,Monthly Issuance,2013-06-01,2013,6,1
467,A00001617,45,Monthly Issuance,2013-06-01,2013,6,1
468,A00000327,54,Monthly Issuance,2013-06-02,2013,6,2
469,A00002068,21,Monthly Issuance,2013-06-02,2013,6,2
470,A00004448,60,Monthly Issuance,2013-06-02,2013,6,2
471,A00000640,32,Monthly Issuance,2013-06-02,2013,6,2
472,A00000510,1,Weekly Issuance,2013-06-02,2013,6,2
473,A00002534,61,Monthly Issuance,2013-06-03,2013,6,3
474,A00001018,7,Monthly Issuance,2013-06-03,2013,6,3
475,A00001285,65,Monthly Issuance,2013-06-04,2013,6,4
476,A00003670,27,Monthly Issuance,2013-06-04,2013,6,4
477,A00001743,51,Monthly Issuance,2013-06-04,2013,6,4
478,A00003072,8,Monthly Issuance,2013-06-05,2013,6,5
479,A00002146,31,Monthly Issuance,2013-06-05,2013,6,5
480,A00004576,27,Monthly Issuance,2013-06-05,2013,6,5
481,A00003258,53,Monthly Issuance,2013-06-05,2013,6,5
482,A00002176,67,Monthly Issuance,2013-06-06,2013,6,6
483,A00008934,51,Monthly Issuance,2013-06-06,2013,6,6
484,A00001999,70,Monthly Issuance,2013-06-06,2013,6,6
485,A00002741,15,Monthly Issuance,2013-06-07,2013,6,7
486,A00004427,32,Monthly Issuance,2013-06-07,2013,6,7
487,A00003682,70,Monthly Issuance,2013-06-07,2013,6,7
488,A00002862,33,Monthly Issuance,2013-06-07,2013,6,7
489,A00003032,5,Monthly Issuance,2013-06-07,2013,6,7
490,A00000701,69,Monthly Issuance,2013-06-08,2013,6,8
491,A00006281,56,Monthly Issuance,2013-06-08,2013,6,8
492,A00000306,16,Monthly Issuance,2013-06-08,2013,6,8
493,A00001207,67,Monthly Issuance,2013-06-08,2013,6,8
494,A00001247,25,Monthly Issuance,2013-06-08,2013,6,8
495,A00005343,64,Monthly Issuance,2013-06-08,2013,6,8
496,A00005129,68,Monthly Issuance,2013-06-08,2013,6,8
497,A00003713,14,Weekly Issuance,2013-06-08,2013,6,8
498,A00002327,19,Monthly Issuance,2013-06-08,2013,6,8
499,A00000774,1,Monthly Issuance,2013-06-08,2013,6,8
500,A00001990,1,Monthly Issuance,2013-06-09,2013,6,9
501,A00002388,30,Monthly Issuance,2013-06-09,2013,6,9
502,A00003566,21,Monthly Issuance,2013-06-09,2013,6,9
503,A00010266,54,Monthly Issuance,2013-06-10,2013,6,10
504,A00003771,22,Monthly Issuance,2013-06-11,2013,6,11
505,A00001978,57,Weekly Issuance,2013-06-11,2013,6,11
506,A00002022,72,Monthly Issuance,2013-06-11,2013,6,11
507,A00003542,49,Monthly Issuance,2013-06-11,2013,6,11
508,A00001515,11,Monthly Issuance,2013-06-11,2013,6,11
509,A00004171,28,Monthly Issuance,2013-06-12,2013,6,12
510,A00000433,20,Monthly Issuance,2013-06-12,2013,6,12
511,A00001373,47,Monthly Issuance,2013-06-12,2013,6,12
512,A00003246,54,Monthly Issuance,2013-06-14,2013,6,14
513,A00001475,1,Weekly Issuance,2013-06-14,2013,6,14
514,A00003133,66,Monthly Issuance,2013-06-14,2013,6,14
515,A00002779,73,Monthly Issuance,2013-06-15,2013,6,15
516,A00000135,75,Monthly Issuance,2013-06-15,2013,6,15
517,A00000446,50,Monthly Issuance,2013-06-15,2013,6,15
518,A00009093,47,Monthly Issuance,2013-06-16,2013,6,16
519,A00000432,46,Monthly Issuance,2013-06-16,2013,6,16
520,A00002880,71,Monthly Issuance,2013-06-16,2013,6,16
521,A00005767,72,Monthly Issuance,2013-06-16,2013,6,16
522,A00001998,1,Monthly Issuance,2013-06-17,2013,6,17
523,A00002554,36,Monthly Issuance,2013-06-18,2013,6,18
524,A00002933,10,Monthly Issuance,2013-06-18,2013,6,18
525,A00000773,15,Monthly Issuance,2013-06-19,2013,6,19
526,A00004894,14,Monthly Issuance,2013-06-20,2013,6,20
527,A00003969,39,Monthly Issuance,2013-06-20,2013,6,20
528,A00001277,31,Monthly Issuance,2013-06-20,2013,6,20
529,A00005120,1,Monthly Issuance,2013-06-21,2013,6,21
530,A00000738,34,Monthly Issuance,2013-06-21,2013,6,21
531,A00001299,1,Monthly Issuance,2013-06-21,2013,6,21
532,A00000148,8,Monthly Issuance,2013-06-21,2013,6,21
533,A00000899,72,Monthly Issuance,2013-06-21,2013,6,21
534,A00003521,75,Monthly Issuance,2013-06-22,2013,6,22
535,A00003786,21,Monthly Issuance,2013-06-22,2013,6,22
536,A00000886,1,Monthly Issuance,2013-06-23,2013,6,23
537,A00005228,77,Issuance After Transaction,2013-06-23,2013,6,23
538,A00000702,12,Monthly Issuance,2013-06-23,2013,6,23
539,A00000300,1,Monthly Issuance,2013-06-23,2013,6,23
540,A00001451,64,Monthly Issuance,2013-06-24,2013,6,24
541,A00002940,54,Monthly Issuance,2013-06-24,2013,6,24
542,A00001837,23,Monthly Issuance,2013-06-24,2013,6,24
543,A00003954,22,Monthly Issuance,2013-06-25,2013,6,25
544,A00000885,1,Monthly Issuance,2013-06-25,2013,6,25
545,A00002697,8,Monthly Issuance,2013-06-26,2013,6,26
546,A00008129,45,Monthly Issuance,2013-06-26,2013,6,26
547,A00001930,3,Monthly Issuance,2013-06-27,2013,6,27
548,A00002411,69,Monthly Issuance,2013-06-27,2013,6,27
549,A00003775,19,Monthly Issuance,2013-06-27,2013,6,27
550,A00009034,1,Monthly Issuance,2013-06-28,2013,6,28
551,A00000902,74,Monthly Issuance,2013-06-29,2013,6,29
552,A00000630,71,Monthly Issuance,2013-06-29,2013,6,29
553,A00003096,68,Monthly Issuance,2013-06-29,2013,6,29
554,A00002552,52,Monthly Issuance,2013-07-01,2013,7,1
555,A00003435,59,Monthly Issuance,2013-07-01,2013,7,1
556,A00005215,55,Monthly Issuance,2013-07-01,2013,7,1
557,A00000036,1,Monthly Issuance,2013-07-01,2013,7,1
558,A00002687,76,Monthly Issuance,2013-07-01,2013,7,1
559,A00001861,54,Monthly Issuance,2013-07-02,2013,7,2
560,A00002464,33,Issuance After Transaction,2013-07-02,2013,7,2
561,A00002736,72,Monthly Issuance,2013-07-02,2013,7,2
562,A00001145,31,Monthly Issuance,2013-07-03,2013,7,3
563,A00002298,31,Monthly Issuance,2013-07-03,2013,7,3
564,A00000929,54,Monthly Issuance,2013-07-03,2013,7,3
565,A00000381,68,Monthly Issuance,2013-07-04,2013,7,4
566,A00003778,52,Monthly Issuance,2013-07-04,2013,7,4
567,A00001118,48,Monthly Issuance,2013-07-04,2013,7,4
568,A00004352,2,Monthly Issuance,2013-07-05,2013,7,5
569,A00001322,17,Monthly Issuance,2013-07-05,2013,7,5
570,A00001852,35,Monthly Issuance,2013-07-05,2013,7,5
571,A00008173,11,Monthly Issuance,2013-07-05,2013,7,5
572,A00002705,63,Issuance After Transaction,2013-07-05,2013,7,5
573,A00009472,1,Weekly Issuance,2013-07-06,2013,7,6
574,A00000368,77,Monthly Issuance,2013-07-06,2013,7,6
575,A00001425,76,Monthly Issuance,2013-07-06,2013,7,6
576,A00008027,44,Weekly Issuance,2013-07-07,2013,7,7
577,A00003261,1,Monthly Issuance,2013-07-07,2013,7,7
578,A00000035,75,Monthly Issuance,2013-07-07,2013,7,7
579,A00002186,63,Monthly Issuance,2013-07-07,2013,7,7
580,A00001566,73,Monthly Issuance,2013-07-07,2013,7,7
581,A00000078,74,Monthly Issuance,2013-07-07,2013,7,7
582,A00003939,70,Monthly Issuance,2013-07-08,2013,7,8
583,A00002584,50,Monthly Issuance,2013-07-08,2013,7,8
584,A00002336,39,Monthly Issuance,2013-07-08,2013,7,8
585,A00002078,62,Monthly Issuance,2013-07-08,2013,7,8
586,A00003882,10,Monthly Issuance,2013-07-09,2013,7,9
587,A00004159,74,Monthly Issuance,2013-07-09,2013,7,9
588,A00000907,41,Monthly Issuance,2013-07-09,2013,7,9
589,A00001411,54,Monthly Issuance,2013-07-09,2013,7,9
590,A00001684,32,Weekly Issuance,2013-07-10,2013,7,10
591,A00003748,1,Monthly Issuance,2013-07-10,2013,7,10
592,A00002213,68,Monthly Issuance,2013-07-11,2013,7,11
593,A00001062,6,Monthly Issuance,2013-07-11,2013,7,11
594,A00000273,24,Issuance After Transaction,2013-07-11,2013,7,11
595,A00010320,68,Monthly Issuance,2013-07-11,2013,7,11
596,A00001416,66,Weekly Issuance,2013-07-12,2013,7,12
597,A00003277,36,Monthly Issuance,2013-07-12,2013,7,12
598,A00001892,28,Monthly Issuance,2013-07-13,2013,7,13
599,A00003413,70,Monthly Issuance,2013-07-13,2013,7,13
600,A00003654,47,Monthly Issuance,2013-07-13,2013,7,13
601,A00003000,28,Monthly Issuance,2013-07-14,2013,7,14
602,A00003955,64,Monthly Issuance,2013-07-14,2013,7,14
603,A00001544,69,Monthly Issuance,2013-07-14,2013,7,14
604,A00009703,68,Monthly Issuance,2013-07-15,2013,7,15
605,A00000234,73,Monthly Issuance,2013-07-15,2013,7,15
606,A00003241,44,Monthly Issuance,2013-07-16,2013,7,16
607,A00003465,1,Monthly Issuance,2013-07-16,2013,7,16
608,A00003152,1,Monthly Issuance,2013-07-16,2013,7,16
609,A00001497,1,Monthly Issuance,2013-07-16,2013,7,16
610,A00003078,1,Monthly Issuance,2013-07-16,2013,7,16
611,A00000400,28,Monthly Issuance,2013-07-17,2013,7,17
612,A00001902,50,Weekly Issuance,2013-07-17,2013,7,17
613,A00000757,50,Monthly Issuance,2013-07-19,2013,7,19
614,A00001116,1,Monthly Issuance,2013-07-20,2013,7,20
615,A00005700,42,Monthly Issuance,2013-07-20,2013,7,20
616,A00003267,64,Monthly Issuance,2013-07-21,2013,7,21
617,A00003222,4,Monthly Issuance,2013-07-21,2013,7,21
618,A00000408,41,Monthly Issuance,2013-07-21,2013,7,21
619,A00002818,40,Monthly Issuance,2013-07-21,2013,7,21
620,A00006273,38,Monthly Issuance,2013-07-21,2013,7,21
621,A00002513,70,Monthly Issuance,2013-07-22,2013,7,22
622,A00003493,63,Monthly Issuance,2013-07-22,2013,7,22
623,A00001201,61,Monthly Issuance,2013-07-23,2013,7,23
624,A00004478,70,Monthly Issuance,2013-07-23,2013,7,23
625,A00002915,57,Monthly Issuance,2013-07-23,2013,7,23
626,A00009833,20,Monthly Issuance,2013-07-24,2013,7,24
627,A00002253,74,Monthly Issuance,2013-07-24,2013,7,24
628,A00001069,70,Monthly Issuance,2013-07-24,2013,7,24
629,A00000207,2,Monthly Issuance,2013-07-25,2013,7,25
630,A00003212,70,Monthly Issuance,2013-07-25,2013,7,25
631,A00004035,1,Monthly Issuance,2013-07-25,2013,7,25
632,A00001268,74,Monthly Issuance,2013-07-25,2013,7,25
633,A00003287,18,Monthly Issuance,2013-07-26,2013,7,26
634,A00006226,74,Weekly Issuance,2013-07-26,2013,7,26
635,A00002123,64,Monthly Issuance,2013-07-26,2013,7,26
636,A00003982,26,Monthly Issuance,2013-07-27,2013,7,27
637,A00002701,71,Monthly Issuance,2013-07-27,2013,7,27
638,A00003629,48,Monthly Issuance,2013-07-27,2013,7,27
639,A00002841,71,Monthly Issuance,2013-07-27,2013,7,27
640,A00000563,53,Monthly Issuance,2013-07-27,2013,7,27
641,A00002732,5,Monthly Issuance,2013-07-27,2013,7,27
642,A00001297,70,Monthly Issuance,2013-07-27,2013,7,27
643,A00007485,39,Monthly Issuance,2013-07-28,2013,7,28
644,A00002088,4,Monthly Issuance,2013-07-28,2013,7,28
645,A00000225,1,Monthly Issuance,2013-07-28,2013,7,28
646,A00001630,72,Monthly Issuance,2013-07-28,2013,7,28
647,A00000403,1,Monthly Issuance,2013-07-29,2013,7,29
648,A00000445,63,Weekly Issuance,2013-07-29,2013,7,29
649,A00000186,1,Weekly Issuance,2013-07-29,2013,7,29
650,A00003720,36,Monthly Issuance,2013-07-30,2013,7,30
651,A00000574,70,Monthly Issuance,2013-07-30,2013,7,30
652,A00001429,57,Monthly Issuance,2013-07-30,2013,7,30
653,A00003580,43,Monthly Issuance,2013-08-01,2013,8,1
654,A00007819,38,Monthly Issuance,2013-08-01,2013,8,1
655,A00000759,23,Monthly Issuance,2013-08-01,2013,8,1
656,A00006363,74,Monthly Issuance,2013-08-01,2013,8,1
657,A00003738,51,Monthly Issuance,2013-08-01,2013,8,1
658,A00004000,7,Monthly Issuance,2013-08-02,2013,8,2
659,A00009041,1,Monthly Issuance,2013-08-03,2013,8,3
660,A00002620,22,Monthly Issuance,2013-08-03,2013,8,3
661,A00003609,28,Monthly Issuance,2013-08-03,2013,8,3
662,A00001382,48,Monthly Issuance,2013-08-03,2013,8,3
663,A00000930,41,Monthly Issuance,2013-08-03,2013,8,3
664,A00001925,12,Monthly Issuance,2013-08-03,2013,8,3
665,A00001834,62,Monthly Issuance,2013-08-03,2013,8,3
666,A00001507,35,Monthly Issuance,2013-08-03,2013,8,3
667,A00007857,75,Monthly Issuance,2013-08-04,2013,8,4
668,A00006636,72,Weekly Issuance,2013-08-04,2013,8,4
669,A00000601,29,Monthly Issuance,2013-08-04,2013,8,4
670,A00003298,29,Monthly Issuance,2013-08-04,2013,8,4
671,A00002938,1,Monthly Issuance,2013-08-04,2013,8,4
672,A00002199,1,Monthly Issuance,2013-08-04,2013,8,4
673,A00003745,5,Monthly Issuance,2013-08-04,2013,8,4
674,A00003699,50,Monthly Issuance,2013-08-05,2013,8,5
675,A00000816,52,Monthly Issuance,2013-08-05,2013,8,5
676,A00003656,53,Monthly Issuance,2013-08-06,2013,8,6
677,A00002038,42,Monthly Issuance,2013-08-06,2013,8,6
678,A00002542,21,Monthly Issuance,2013-08-07,2013,8,7
679,A00001136,12,Monthly Issuance,2013-08-07,2013,8,7
680,A00001589,37,Monthly Issuance,2013-08-07,2013,8,7
681,A00003136,69,Monthly Issuance,2013-08-07,2013,8,7
682,A00003547,54,Monthly Issuance,2013-08-07,2013,8,7
683,A00000026,52,Monthly Issuance,2013-08-08,2013,8,8
684,A00000657,47,Monthly Issuance,2013-08-08,2013,8,8
685,A00003538,58,Monthly Issuance,2013-08-08,2013,8,8
686,A00002167,16,Monthly Issuance,2013-08-08,2013,8,8
687,A00003127,66,Monthly Issuance,2013-08-08,2013,8,8
688,A00000047,45,Monthly Issuance,2013-08-08,2013,8,8
689,A00003850,8,Monthly Issuance,2013-08-09,2013,8,9
690,A00005366,70,Monthly Issuance,2013-08-09,2013,8,9
691,A00000747,39,Monthly Issuance,2013-08-09,2013,8,9
692,A00003166,71,Monthly Issuance,2013-08-10,2013,8,10
693,A00011021,1,Monthly Issuance,2013-08-10,2013,8,10
694,A00001701,1,Monthly Issuance,2013-08-10,2013,8,10
695,A00003613,43,Monthly Issuance,2013-08-10,2013,8,10
696,A00003600,27,Monthly Issuance,2013-08-10,2013,8,10
697,A00003792,10,Monthly Issuance,2013-08-11,2013,8,11
698,A00000523,1,Monthly Issuance,2013-08-11,2013,8,11
699,A00003808,38,Monthly Issuance,2013-08-11,2013,8,11
700,A00001401,1,Monthly Issuance,2013-08-12,2013,8,12
701,A00000541,61,Monthly Issuance,2013-08-12,2013,8,12
702,A00001023,21,Monthly Issuance,2013-08-13,2013,8,13
703,A00003683,33,Monthly Issuance,2013-08-13,2013,8,13
704,A00003220,29,Monthly Issuance,2013-08-14,2013,8,14
705,A00001779,33,Monthly Issuance,2013-08-15,2013,8,15
706,A00001912,64,Monthly Issuance,2013-08-15,2013,8,15
707,A00000238,6,Monthly Issuance,2013-08-15,2013,8,15
708,A00003113,67,Monthly Issuance,2013-08-16,2013,8,16
709,A00005481,52,Monthly Issuance,2013-08-16,2013,8,16
710,A00003035,15,Weekly Issuance,2013-08-16,2013,8,16
711,A00000942,9,Monthly Issuance,2013-08-16,2013,8,16
712,A00003221,5,Monthly Issuance,2013-08-17,2013,8,17
713,A00002616,1,Monthly Issuance,2013-08-17,2013,8,17
714,A00002137,4,Issuance After Transaction,2013-08-17,2013,8,17
715,A00000978,73,Monthly Issuance,2013-08-18,2013,8,18
716,A00002771,37,Monthly Issuance,2013-08-18,2013,8,18
717,A00003891,1,Monthly Issuance,2013-08-18,2013,8,18
718,A00009236,11,Monthly Issuance,2013-08-18,2013,8,18
719,A00000274,76,Monthly Issuance,2013-08-20,2013,8,20
720,A00000552,14,Monthly Issuance,2013-08-20,2013,8,20
721,A00002417,44,Monthly Issuance,2013-08-20,2013,8,20
722,A00003868,43,Monthly Issuance,2013-08-21,2013,8,21
723,A00009869,12,Monthly Issuance,2013-08-21,2013,8,21
724,A00001875,44,Monthly Issuance,2013-08-21,2013,8,21
725,A00008212,52,Issuance After Transaction,2013-08-21,2013,8,21
726,A00003477,71,Monthly Issuance,2013-08-22,2013,8,22
727,A00001513,30,Monthly Issuance,2013-08-23,2013,8,23
728,A00003053,11,Monthly Issuance,2013-08-23,2013,8,23
729,A00001057,13,Monthly Issuance,2013-08-23,2013,8,23
730,A00006030,47,Monthly Issuance,2013-08-24,2013,8,24
731,A00003407,28,Monthly Issuance,2013-08-24,2013,8,24
732,A00001761,24,Monthly Issuance,2013-08-24,2013,8,24
733,A00003306,75,Monthly Issuance,2013-08-24,2013,8,24
734,A00000162,60,Monthly Issuance,2013-08-25,2013,8,25
735,A00005011,31,Monthly Issuance,2013-08-25,2013,8,25
736,A00000965,20,Monthly Issuance,2013-08-25,2013,8,25
737,A00001305,57,Monthly Issuance,2013-08-25,2013,8,25
738,A00000815,56,Monthly Issuance,2013-08-25,2013,8,25
739,A00001449,35,Monthly Issuance,2013-08-26,2013,8,26
740,A00000950,49,Monthly Issuance,2013-08-26,2013,8,26
741,A00003361,45,Monthly Issuance,2013-08-26,2013,8,26
742,A00003837,48,Issuance After Transaction,2013-08-26,2013,8,26
743,A00000033,22,Monthly Issuance,2013-08-26,2013,8,26
744,A00002894,17,Monthly Issuance,2013-08-28,2013,8,28
745,A00002510,61,Monthly Issuance,2013-08-28,2013,8,28
746,A00000389,30,Monthly Issuance,2013-08-28,2013,8,28
747,A00006051,56,Monthly Issuance,2013-08-28,2013,8,28
748,A00000730,4,Monthly Issuance,2013-08-28,2013,8,28
749,A00001694,6,Weekly Issuance,2013-08-29,2013,8,29
750,A00000721,76,Monthly Issuance,2013-08-29,2013,8,29
751,A00001106,20,Weekly Issuance,2013-08-29,2013,8,29
752,A00003319,56,Monthly Issuance,2013-08-29,2013,8,29
753,A00010451,1,Monthly Issuance,2013-08-29,2013,8,29
754,A00000172,13,Monthly Issuance,2013-08-30,2013,8,30
755,A00003920,74,Monthly Issuance,2013-09-01,2013,9,1
756,A00003011,64,Monthly Issuance,2013-09-01,2013,9,1
757,A00001337,23,Monthly Issuance,2013-09-01,2013,9,1
758,A00002592,69,Monthly Issuance,2013-09-01,2013,9,1
759,A00000146,4,Monthly Issuance,2013-09-02,2013,9,2
760,A00002576,1,Monthly Issuance,2013-09-02,2013,9,2
761,A00003195,40,Monthly Issuance,2013-09-02,2013,9,2
762,A00008073,24,Issuance After Transaction,2013-09-03,2013,9,3
763,A00004463,67,Monthly Issuance,2013-09-03,2013,9,3
764,A00002082,36,Monthly Issuance,2013-09-03,2013,9,3
765,A00002020,13,Monthly Issuance,2013-09-04,2013,9,4
766,A00000160,23,Monthly Issuance,2013-09-04,2013,9,4
767,A00007607,1,Monthly Issuance,2013-09-05,2013,9,5
768,A00000117,31,Monthly Issuance,2013-09-05,2013,9,5
769,A00003509,2,Monthly Issuance,2013-09-05,2013,9,5
770,A00000151,76,Monthly Issuance,2013-09-06,2013,9,6
771,A00001719,1,Monthly Issuance,2013-09-06,2013,9,6
772,A00003456,32,Monthly Issuance,2013-09-06,2013,9,6
773,A00002951,44,Monthly Issuance,2013-09-06,2013,9,6
774,A00007190,49,Monthly Issuance,2013-09-06,2013,9,6
775,A00001827,10,Monthly Issuance,2013-09-06,2013,9,6
776,A00001689,55,Monthly Issuance,2013-09-07,2013,9,7
777,A00001197,68,Monthly Issuance,2013-09-07,2013,9,7
778,A00005952,50,Monthly Issuance,2013-09-07,2013,9,7
779,A00006930,41,Monthly Issuance,2013-09-08,2013,9,8
780,A00001107,42,Monthly Issuance,2013-09-08,2013,9,8
781,A00008475,4,Monthly Issuance,2013-09-08,2013,9,8
782,A00003575,7,Monthly Issuance,2013-09-08,2013,9,8
783,A00002691,69,Monthly Issuance,2013-09-08,2013,9,8
784,A00003323,13,Monthly Issuance,2013-09-08,2013,9,8
785,A00002428,72,Monthly Issuance,2013-09-08,2013,9,8
786,A00002649,2,Monthly Issuance,2013-09-08,2013,9,8
787,A00002907,70,Monthly Issuance,2013-09-09,2013,9,9
788,A00001091,16,Monthly Issuance,2013-09-09,2013,9,9
789,A00001487,66,Monthly Issuance,2013-09-10,2013,9,10
790,A00003157,77,Monthly Issuance,2013-09-10,2013,9,10
791,A00004414,24,Monthly Issuance,2013-09-10,2013,9,10
792,A00002302,24,Monthly Issuance,2013-09-10,2013,9,10
793,A00001410,74,Monthly Issuance,2013-09-11,2013,9,11
794,A00001146,67,Monthly Issuance,2013-09-12,2013,9,12
795,A00008564,68,Monthly Issuance,2013-09-12,2013,9,12
796,A00000750,73,Monthly Issuance,2013-09-12,2013,9,12
797,A00002150,37,Monthly Issuance,2013-09-12,2013,9,12
798,A00010940,50,Monthly Issuance,2013-09-13,2013,9,13
799,A00009337,30,Monthly Issuance,2013-09-13,2013,9,13
800,A00000861,22,Monthly Issuance,2013-09-13,2013,9,13
801,A00010440,72,Monthly Issuance,2013-09-13,2013,9,13
802,A00010036,1,Monthly Issuance,2013-09-13,2013,9,13
803,A00001234,6,Monthly Issuance,2013-09-13,2013,9,13
804,A00007774,74,Issuance After Transaction,2013-09-14,2013,9,14
805,A00001547,72,Monthly Issuance,2013-09-14,2013,9,14
806,A00001079,74,Monthly Issuance,2013-09-14,2013,9,14
807,A00003863,15,Monthly Issuance,2013-09-14,2013,9,14
808,A00003480,58,Monthly Issuance,2013-09-14,2013,9,14
809,A00002671,1,Monthly Issuance,2013-09-15,2013,9,15
810,A00001705,70,Monthly Issuance,2013-09-15,2013,9,15
811,A00003028,27,Monthly Issuance,2013-09-15,2013,9,15
812,A00003310,25,Monthly Issuance,2013-09-15,2013,9,15
813,A00006715,48,Weekly Issuance,2013-09-15,2013,9,15
814,A00003255,1,Monthly Issuance,2013-09-15,2013,9,15
815,A00003751,9,Monthly Issuance,2013-09-15,2013,9,15
816,A00002987,18,Monthly Issuance,2013-09-16,2013,9,16
817,A00000857,77,Monthly Issuance,2013-09-16,2013,9,16
818,A00003042,10,Monthly Issuance,2013-09-16,2013,9,16
819,A00002695,16,Monthly Issuance,2013-09-16,2013,9,16
820,A00002849,1,Monthly Issuance,2013-09-16,2013,9,16
821,A00002802,1,Monthly Issuance,2013-09-16,2013,9,16
822,A00000034,67,Weekly Issuance,2013-09-17,2013,9,17
823,A00007133,1,Monthly Issuance,2013-09-17,2013,9,17
824,A00000699,1,Monthly Issuance,2013-09-17,2013,9,17
825,A00002282,29,Weekly Issuance,2013-09-17,2013,9,17
